golnig1,Golden Nightjar,3611
latnig2,Large-tailed Nightjar,3614
timnig1,Timor Nightjar (undescribed form),3621
andnig1,Andaman Nightjar,3622
meenig1,Mees's Nightjar,3623
jernig1,Jerdon's Nightjar,3624
phinig1,Philippine Nightjar,3627
sulnig1,Sulawesi Nightjar,3628
dosnig1,Donaldson-Smith's Nightjar,3631
bksnig1,Black-shouldered Nightjar,3632
finnig1,Fiery-necked Nightjar,3633
abynig1,Abyssinian Nightjar,3638
monnig2,Rwenzori Nightjar,3639
indnig1,Indian Nightjar,3643
madnig1,Madagascar Nightjar,3647
swanig1,Swamp Nightjar,3650
planig1,Plain Nightjar,3653
stsnig1,Star-spotted Nightjar,3654
necnig1,Nechisar Nightjar,3655
savnig1,Savanna Nightjar,3656
frenig1,Freckled Nightjar,3667
bonnig1,Bonaparte's Nightjar,3673
salnig1,Salvadori's Nightjar,3674
itonig1,Itombwe Nightjar,3677
batnig2,Bates's Nightjar,3678
lotnig1,Long-tailed Nightjar,3679
sltnig1,Slender-tailed Nightjar,3683
sqtnig1,Square-tailed Nightjar,3684
caprim1,Caprimulgus sp.,3688
nightj1,nightjar sp.,3689
grepot1,Great Potoo,3690
lotpot1,Long-tailed Potoo,3691
compot1,Common Potoo,3695
norpot1,Northern Potoo,3698
norpot2,Northern Potoo (Middle American),3699
norpot3,Northern Potoo (Caribbean),3703
andpot1,Andean Potoo,3706
whwpot1,White-winged Potoo,3707
rufpot1,Rufous Potoo,3708
potoo1,potoo sp.,3709
oilbir1,Oilbird,3710
nconig1,New Caledonian Owlet-nightjar,3711
feonig1,Feline Owlet-nightjar,3712
spaown1,Starry Owlet-nightjar,3713
waonig1,Wallace's Owlet-nightjar,3714
aronig1,Archbold's Owlet-nightjar,3718
moonig1,Mountain Owlet-nightjar,3719
molown1,Moluccan Owlet-nightjar,3723
auonig1,Australian Owlet-nightjar,3724
barown2,Vogelkop Owlet-nightjar,3727
barown1,Barred Owlet-nightjar,3728
barown3,Barred Owlet-nightjar (Barred),3729
barown5,Barred Owlet-nightjar (Diamond's),3732
barown4,Barred Owlet-nightjar (Dwarf),3733
owletn1,owlet-nightjar sp.,3734
blkswi,Black Swift,3735
blkswi1,Black Swift (borealis),3736
blkswi2,Black Swift (costaricensis),3737
blkswi3,Black Swift (niger),3738
whcswi2,White-chested Swift,3739
rotswi1,Rothschild's Swift,3740
sooswi1,Sooty Swift,3741
whfswi1,White-fronted Swift,3742
whcswi1,White-chinned Swift,3743
spfswi1,Spot-fronted Swift,3744
grdswi1,Great Dusky Swift,3745
cypsel1,Cypseloides sp.,3746
chcswi1,Chestnut-collared Swift,3747
tepswi1,Tepui Swift,3751
whcswi,White-collared Swift,3752
whnswi1,White-naped Swift,3762
bisswi1,Biscutate Swift,3763
strept2,Streptoprocne sp.,3766
phinee1,Philippine Spinetailed Swift,3767
papnee1,Papuan Spinetailed Swift,3768
malspi1,Madagascar Spinetail,3771
satspi1,Sao Tome Spinetail,3774
whrnee1,White-rumped Needletail,3775
motspi1,Mottled Spinetail,3776
blaspi1,Black Spinetail,3781
sirnee1,Silver-rumped Needletail,3782
sabspi1,Sabine's Spinetail,3783
casspi1,Cassin's Spinetail,3784
balspi1,Bat-like Spinetail,3785
chiswi,Chimney Swift,3788
vauswi,Vaux's Swift,3789
vauswi1,Vaux's Swift (Vaux's),3790
vauswi2,Vaux's Swift (Yucatan),3791
vauswi3,Vaux's Swift (Richmond's),3792
vauswi4,Vaux's Swift (aphanes),3796
y00321,Chimney/Vaux's Swift,3797
chaswi2,Chapman's Swift,3798
astswi1,Ashy-tailed Swift,3801
sicswi1,Sick's Swift,3802
shtswi1,Short-tailed Swift,3803
shtswi2,Short-tailed Swift (Short-tailed),3804
shtswi3,Short-tailed Swift (Tumbes),3808
grrswi1,Gray-rumped Swift,3809
gyrswi3,Gray-rumped Swift (phaeopygos),3810
gyrswi4,Gray-rumped Swift (occidentalis),3811
gyrswi1,Gray-rumped Swift (Ash-rumped),3812
gyrswi2,Gray-rumped Swift (Gray-rumped),3817
barswi,Band-rumped Swift,3818
barswi1,Band-rumped Swift (aetherodroma),3819
barswi2,Band-rumped Swift (spinicaudus/latirostris),3820
barswi3,Band-rumped Swift (aethalea),3823
corswi,Costa Rican Swift,3824
leaswi1,Lesser Antillean Swift,3825
parswi1,Pale-rumped Swift,3826
chaetu,Chaetura sp.,3827
whtnee,White-throated Needletail,3828
sibnee1,Silver-backed Needletail,3831
brbnee1,Brown-backed Needletail,3835
purnee1,Purple Needletail,3838
hirund1,Hirundapus sp.,3839
watswi1,Waterfall Swift,3840
pygswi2,Pygmy Swiftlet,3841
cavswi3,Bornean Swiftlet,3842
chiswi1,Christmas Island Swiftlet,3843
cavswi2,Cave Swiftlet,3844
pltswi1,Plume-toed Swiftlet,3848
gyrswi5,Gray-rumped Swiftlet,3854
ridswi1,Ridgetop Swiftlet,3857
y01084,Gray-rumped/Ridgetop Swiftlet,3860
tenswi1,Tenggara Swiftlet,3861
draswi1,Drab Swiftlet,3864
gloswi1,Glossy Swiftlet,3867
y01077,Drab/Glossy Swiftlet,3885
satswi1,Satin Swiftlet,3886
whbswi1,white-bellied swiftlet sp.,3889
seyswi1,Seychelles Swiftlet,3890
masswi1,Mascarene Swiftlet,3891
indswi1,Indian Swiftlet,3894
molswi4,Sulawesi Swiftlet,3895
molswi3,Halmahera Swiftlet,3896
molswi1,Seram Swiftlet,3897
phiswi1,Philippine Swiftlet,3898
mouswi2,Mountain Swiftlet,3899
whrswi2,White-rumped Swiftlet,3903
ausswi1,Australian Swiftlet,3915
himswi2,Himalayan Swiftlet,3918
himswi1,Himalayan Swiftlet (Himalayan),3919
indswi2,Himalayan Swiftlet (Indochinese),3922
volswi1,Volcano Swiftlet,3923
whiswi1,Whitehead's Swiftlet,3924
balswi1,Bare-legged Swiftlet,3927
mayswi1,Mayr's Swiftlet,3928
palswi2,Ameline Swiftlet,3931
uniswi1,Uniform Swiftlet,3934
monswi2,Mossy-nest Swiftlet,3947
palswi1,Palau Swiftlet,3952
marswi,Mariana Swiftlet,3953
caiswi1,Caroline Islands Swiftlet,3954
atiswi1,Atiu Swiftlet,3958
polswi1,Polynesian Swiftlet,3959
marswi2,Marquesan Swiftlet,3960
blnswi1,Black-nest Swiftlet,3963
ednswi1,White-nest Swiftlet,3967
gerswi1,Germain's Swiftlet,3974
y00731,White-nest/Germain's Swiftlet (Edible-nest Swiftlet),3977
papswi1,Three-toed Swiftlet,3978
aerodr1,dark swiftlet sp.,3979
swiftl1,swiftlet sp.,3980
scaswi1,Scarce Swift,3981
alpswi1,Alpine Swift,3985
motswi2,Mottled Swift,3996
aleswi1,Alexander's Swift,4001
comswi,Common Swift,4002
plaswi1,Plain Swift,4005
nyaswi1,Nyanza Swift,4006
palswi3,Pallid Swift,4009
y00732,Common/Pallid Swift,4013
y00860,Plain/Pallid Swift,4014
afrswi1,African Swift,4015
afrswi2,African Swift (Bioko),4016
afrswi3,African Swift (African),4017
y00370,Common/African Swift,4024
fowswi1,Forbes-Watson's Swift,4025
braswi1,Bradfield's Swift,4028
madswi1,Malagasy Swift,4031
fotswi,Pacific Swift,4034
saaswi1,Salim Ali's Swift,4037
blyswi1,Blyth's Swift,4038
cooswi1,Cook's Swift,4039
y00959,Pacific/Cook's Swift,4040
fotswi1,fork-tailed swift sp.,4041
darswi1,Dark-rumped Swift,4042
litswi1,Little Swift,4043
litswi2,Little Swift (Little),4044
litswi3,Little Swift (Bannerman's),4049
litswi4,Little Swift (Indian),4050
houswi1,House Swift,4051
y00960,Little/House Swift,4056
horswi1,Horus Swift,4057
horswi2,Horus Swift (Horus),4058
horswi3,Horus Swift (Brown-rumped),4059
whrswi1,White-rumped Swift,4060
batswi1,Bates's Swift,4061
apus1,Apus sp.,4062
whtswi,White-throated Swift,4063
whtswi1,White-tipped Swift,4066
andswi1,Andean Swift,4069
y00669,White-tipped/Andean Swift,4073
lstswi1,Lesser Swallow-tailed Swift,4074
gstswi1,Great Swallow-tailed Swift,4077
aspswi1,Asian Palm-Swift,4078
afpswi1,African Palm-Swift,4083
malpas1,Malagasy Palm-Swift,4090
afrpas2,Malagasy Palm-Swift (Comoro),4091
afrpas3,Malagasy Palm-Swift (Madagascar),4092
anpswi,Antillean Palm-Swift,4093
pygswi1,Pygmy Swift,4096
ftpswi1,Fork-tailed Palm-Swift,4099
larswi1,large swift sp.,4102
smaswi1,small swift sp.,4103
swift1,swift sp.,4104
cretre1,Crested Treeswift,4105
gyrtre1,Gray-rumped Treeswift,4106
whitre1,Whiskered Treeswift,4111
moutre1,Moustached Treeswift,4114
treesw1,treeswift sp.,4121
critop1,Crimson Topaz,4122
fietop1,Fiery Topaz,4126
y00861,Crimson/Fiery Topaz,4129
whnjac1,White-necked Jacobin,4130
blkjac1,Black Jacobin,4133
whtsic1,White-tipped Sicklebill,4134
butsic1,Buff-tailed Sicklebill,4138
sabher1,Saw-billed Hermit,4141
hobher2,Hook-billed Hermit,4142
broher,Bronzy Hermit,4143
rubher,Rufous-breasted Hermit,4144
batbar1,Band-tailed Barbthroat,4147
patbar1,Pale-tailed Barbthroat,4151
soobar1,Sooty Barbthroat,4156
brther2,Broad-tipped Hermit,4159
whbher1,White-bearded Hermit,4160
whwher1,White-whiskered Hermit,4161
greher1,Green Hermit,4162
tabher1,Tawny-bellied Hermit,4167
koeher1,Koepcke's Hermit,4170
nebher1,Needle-billed Hermit,4171
stbher1,Straight-billed Hermit,4172
stbher2,Straight-billed Hermit (bourcieri),4173
stbher3,Straight-billed Hermit (major),4174
lobher,Long-billed Hermit,4175
lobher1,Long-billed Hermit (Central American),4176
lobher3,Long-billed Hermit (Baron's),4180
mexher1,Mexican Hermit,4181
lobher4,Mexican Hermit (Jalisco),4182
lobher2,Mexican Hermit (Mexican),4183
lother1,Long-tailed Hermit,4184
y00596,Long-billed/Long-tailed Hermit,4187
grbher1,Great-billed Hermit,4188
grbher6,Great-billed Hermit (Great-billed),4189
grbher5,Great-billed Hermit (Amazonian),4192
grbher4,Great-billed Hermit (Margaretta's),4196
pabher1,Pale-bellied Hermit,4197
duther1,Dusky-throated Hermit,4200
marher1,Maranhao Hermit (unrecognized species),4201
stther1,Streak-throated Hermit,4202
lither2,Little Hermit,4205
lither3,Tapajos Hermit,4206
minher1,Minute Hermit,4207
cither1,Cinnamon-throated Hermit,4208
bkther1,Black-throated Hermit,4209
stther2,Stripe-throated Hermit,4212
gycher1,Gray-chinned Hermit,4217
gycher2,Gray-chinned Hermit (Gray-chinned),4218
gycher3,Gray-chinned Hermit (Porculla),4221
redher1,Reddish Hermit,4222
whbher3,White-browed Hermit,4227
y00693,Reddish/White-browed Hermit,4228
bubher1,Buff-bellied Hermit,4229
socher1,Sooty-capped Hermit,4230
plaher1,Planalto Hermit,4234
scther1,Scale-throated Hermit,4235
hermit1,hermit sp.,4238
grflan1,Green-fronted Lancebill,4239
blflan1,Blue-fronted Lancebill,4242
webhum3,White-throated Daggerbill,4245
webhum1,Geoffroy's Daggerbill,4246
webhum2,White-throated/Geoffroy's Daggerbill,4249
hyavis1,Hyacinth Visorbearer,4250
hoovis2,Hooded Visorbearer,4254
wvvear1,White-vented Violetear,4255
spvear1,Sparkling Violetear,4256
brvear1,Brown Violetear,4259
grnvie1,Mexican Violetear,4260
lesvio1,Lesser Violetear,4261
grnvie2,Lesser Violetear (Costa Rican),4262
grnvio1,Lesser Violetear (Andean),4263
y00862,Sparkling/Lesser Violetear,4266
violet1,violetear sp.,4267
horsun2,Horned Sungem,4268
tobhum1,Tooth-billed Hummingbird,4269
pucfai1,Purple-crowned Fairy,4270
bkefai1,Black-eared Fairy,4271
whtgol1,White-tailed Goldenthroat,4275
tepgol1,Tepui Goldenthroat,4279
grtgol1,Green-tailed Goldenthroat,4280
fitawl1,Fiery-tailed Awlbill,4283
ruthum1,Ruby-topaz Hummingbird,4284
jamman1,Jamaican Mango,4285
bltman1,Black-throated Mango,4286
grtman1,Green-throated Mango,4287
gnbman,Green-breasted Mango,4288
gnbman1,Green-breasted Mango (Green-breasted),4289
gnbman2,Green-breasted Mango (Ecuadorian),4294
verman1,Veraguan Mango,4295
antman1,Antillean Mango,4296
antman2,Antillean Mango (Hispaniolan),4297
antman3,Antillean Mango (Puerto Rican),4298
greman1,Green Mango,4299
mango1,mango sp.,4300
putcar1,Purple-throated Carib,4301
grtcar1,Green-throated Carib,4302
ortsun1,Orange-throated Sunangel,4305
amtsun1,Amethyst-throated Sunangel,4306
amtsun2,Amethyst-throated Sunangel (Longuemare's),4307
amtsun4,Amethyst-throated Sunangel (Merida),4310
amtsun3,Amethyst-throated Sunangel (Amethyst-throated),4311
gorsun1,Gorgeted Sunangel,4316
tousun1,Tourmaline Sunangel,4317
litsun1,Little Sunangel,4318
putsun1,Purple-throated Sunangel,4321
putsun4,Purple-throated Sunangel (Purple-throated),4322
putsun2,Purple-throated Sunangel (Brilliant),4323
roysun1,Royal Sunangel,4326
grbfir1,Green-backed Firecrown,4329
juffir1,Juan Fernandez Firecrown,4330
y00371,Green-backed/Juan Fernandez Firecrown,4333
wictho2,Wire-crested Thorntail,4334
bkbtho1,Black-bellied Thorntail,4335
coptho2,Coppery Thorntail,4338
gretho1,Green Thorntail,4339
ratcoq2,Racket-tipped Thorntail,4340
tufcoq1,Tufted Coquette,4341
doecoq1,Dot-eared Coquette,4342
fricoq1,Frilled Coquette,4343
shccoq,Short-crested Coquette,4344
ruccoq1,Rufous-crested Coquette,4345
spacoq1,Spangled Coquette,4348
fescoq2,Butterfly Coquette,4349
fescoq3,Festive Coquette,4352
peacoq1,Peacock Coquette,4353
blccoq1,Black-crested Coquette,4356
whccoq1,White-crested Coquette,4357
y00786,thorntail/coquette sp.,4358
ecupie1,Ecuadorian Piedtail,4359
perpie1,Peruvian Piedtail,4360
spehum1,Speckled Hummingbird,4361
spehum2,Speckled Hummingbird (melanogenys Group),4362
spehum3,Speckled Hummingbird (maculata),4370
spehum4,Speckled Hummingbird (inornata),4371
lotsyl1,Long-tailed Sylph,4372
vitsyl1,Violet-tailed Sylph,4379
vensyl1,Venezuelan Sylph,4382
retcom1,Red-tailed Comet,4383
brtcom1,Bronze-tailed Comet,4386
gybcom1,Gray-bellied Comet,4387
ecuhil1,Ecuadorian Hillstar,4388
buthil1,Blue-throated Hillstar,4391
andhil2,Green-headed Hillstar,4392
blbhil1,Black-breasted Hillstar,4393
y00372,Green-headed/Black-breasted Hillstar,4394
andhil3,Andean Hillstar,4395
whshil1,White-sided Hillstar,4398
wethil1,Wedge-tailed Hillstar,4399
oreotr1,Oreotrochilus sp.,4400
mouavo1,Mountain Avocetbill,4401
blttra1,Black-tailed Trainbearer,4402
grttra1,Green-tailed Trainbearer,4406
y00684,Black-tailed/Green-tailed Trainbearer,4412
blbtho1,Black-backed Thornbill,4413
pubtho1,Purple-backed Thornbill,4414
ructho1,Rufous-capped Thornbill,4419
olitho1,Olivaceous Thornbill,4420
blmtho1,Blue-mantled Thornbill,4423
brttho1,Bronze-tailed Thornbill,4427
rabtho1,Rainbow-bearded Thornbill,4428
bufhel1,Buffy Helmetcrest,4431
bubhel1,Blue-bearded Helmetcrest,4432
whbhel1,White-bearded Helmetcrest,4433
gnbhel1,Green-bearded Helmetcrest,4434
beahel1,helmetcrest sp.,4435
beamou1,Bearded Mountaineer,4436
beamou2,Bearded Mountaineer (Western),4437
beamou3,Bearded Mountaineer (Eastern),4438
permet1,Perija Metaltail,4439
tyrmet1,Tyrian Metaltail,4440
tyrmet2,Tyrian Metaltail (Santa Marta),4441
tyrmet3,Tyrian Metaltail (Costa),4442
tyrmet4,Tyrian Metaltail (Merida),4443
tyrmet5,Tyrian Metaltail (Tyrian),4444
tyrmet6,Tyrian Metaltail (septentrionalis),4447
tyrmet7,Tyrian Metaltail (smaragdinicollis),4448
x00944,Long-tailed Sylph x Tyrian Metaltail (hybrid),4449
virmet1,Viridian Metaltail,4450
virmet2,Viridian Metaltail (recisa),4451
virmet3,Viridian Metaltail (Viridian),4452
virmet4,Viridian Metaltail (Ecuadorian),4453
virmet5,Viridian Metaltail (Black-throated),4454
vitmet1,Violet-throated Metaltail,4455
nebmet1,Neblina Metaltail,4456
copmet1,Coppery Metaltail,4457
fitmet1,Fire-throated Metaltail,4460
scamet1,Scaled Metaltail,4461
blamet1,Black Metaltail,4464
metalt1,metaltail sp.,4465
grepuf1,Greenish Puffleg,4466
butpuf1,Buff-thighed Puffleg,4471
hoapuf1,Hoary Puffleg,4474
blbpuf3,Black-breasted Puffleg,4475
gorpuf1,Gorgeted Puffleg,4476
glopuf2,Glowing Puffleg,4477
bltpuf1,Black-thighed Puffleg,4482
tutpuf1,Turquoise-throated Puffleg,4483
cobpuf1,Coppery-bellied Puffleg,4484
savpuf1,Sapphire-vented Puffleg,4485
savpuf2,Sapphire-vented Puffleg (Sapphire-vented),4486
savpuf3,Sapphire-vented Puffleg (Coppery-naped),4490
gobpuf1,Golden-breasted Puffleg,4493
blcpuf1,Blue-capped Puffleg,4494
colpuf2,Colorful Puffleg,4495
embpuf1,Emerald-bellied Puffleg,4496
marspa1,Marvelous Spatuletail,4499
shisun1,Shining Sunbeam,4500
whtsun1,White-tufted Sunbeam,4503
x00672,Shining x White-tufted Sunbeam (hybrid),4506
pubsun1,Purple-backed Sunbeam,4507
blhsun1,Black-hooded Sunbeam,4508
broinc1,Bronzy Inca,4509
broinc2,Brown Inca,4516
blainc1,Black Inca,4517
colinc1,Collared Inca,4518
colinc4,Collared Inca (Green),4519
colinc2,Collared Inca (Collared),4520
colinc5,Collared Inca (Vilcabamba),4525
colinc3,Collared Inca (Gould's),4526
vitsta1,Violet-throated Starfrontlet,4529
vitsta2,Violet-throated Starfrontlet (Huanuco),4530
vitsta3,Violet-throated Starfrontlet (Apurimac),4531
vitsta4,Violet-throated Starfrontlet (Cuzco),4532
vitsta5,Violet-throated Starfrontlet (Bolivian),4533
raista1,Rainbow Starfrontlet,4534
whtsta1,White-tailed Starfrontlet,4541
dussta1,Dusky Starfrontlet,4542
buwsta1,Buff-winged Starfrontlet,4543
gobsta1,Golden-bellied Starfrontlet,4544
gobsta2,Golden-bellied Starfrontlet (Perija),4545
gobsta6,Golden-bellied Starfrontlet (Golden-bellied),4546
gobsta4,Golden-bellied Starfrontlet (Golden-tailed),4547
bltsta1,Blue-throated Starfrontlet,4548
mouvel1,Mountain Velvetbreast,4551
swbhum1,Sword-billed Hummingbird,4558
gresap1,Great Sapphirewing,4559
butcor1,Buff-tailed Coronet,4563
chbcor1,Chestnut-breasted Coronet,4566
vepcor1,Velvet-purple Coronet,4567
x00383,Buff-tailed x Velvet-purple Coronet (hybrid),4568
bortai1,Booted Racket-tail,4569
boorat1,Booted Racket-tail (White-booted),4570
boorat2,Booted Racket-tail (Peruvian),4576
boorat3,Booted Racket-tail (Anna's),4577
boorat4,Booted Racket-tail (Adda's),4578
whthil2,Rufous-gaped Hillstar,4579
whthil3,Green-backed Hillstar,4580
pubwhi1,Purple-bibbed Whitetip,4581
ruvwhi1,Rufous-vented Whitetip,4582
vebbri1,Velvet-browed Brilliant,4583
pitbri1,Pink-throated Brilliant,4586
ruwbri1,Rufous-webbed Brilliant,4587
bltbri1,Black-throated Brilliant,4588
bktbri1,Black-throated Brilliant (Black-throated),4589
bktbri2,Black-throated Brilliant (Black-breasted),4590
goujew1,Gould's Jewelfront,4591
fabbri1,Fawn-breasted Brilliant,4592
grcbri1,Green-crowned Brilliant,4596
empbri1,Empress Brilliant,4600
vifbri1,Violet-fronted Brilliant,4601
brarub1,Brazilian Ruby,4606
giahum1,Giant Hummingbird,4607
vichum2,Violet-chested Hummingbird,4610
scthum1,Scissor-tailed Hummingbird,4611
maghum1,Rivoli's Hummingbird,4612
maghum2,Talamanca Hummingbird,4613
lobsta1,Long-billed Starthroat,4614
plcsta,Plain-capped Starthroat,4618
y00863,Long-billed/Plain-capped Starthroat,4622
stbsta1,Stripe-breasted Starthroat,4623
bltsta2,Blue-tufted Starthroat,4624
fithum1,Fiery-throated Hummingbird,4625
gtmgem1,Green-throated Mountain-gem,4628
gbmgem1,Green-breasted Mountain-gem,4633
amthum1,Amethyst-throated Mountain-gem,4634
amthum2,Amethyst-throated Mountain-gem (Amethyst-throated),4635
amthum3,Amethyst-throated Mountain-gem (Violet-throated),4639
buthum,Blue-throated Mountain-gem,4640
wbmgem1,White-bellied Mountain-gem,4643
ptmgem,Purple-throated Mountain-gem,4644
wtmgem1,White-throated Mountain-gem,4648
whtmog1,White-throated Mountain-gem (Blue-tailed),4649
whtmog2,White-throated Mountain-gem (Gray-tailed),4650
x00945,Purple-throated x White-throated Mountain-gem (hybrid),4651
y00864,Purple-throated/White-throated Mountain-gem,4652
gathum1,Garnet-throated Hummingbird,4653
spthum1,Sparkling-tailed Hummingbird,4654
amewoo1,Amethyst Woodstar,4655
pershe2,Peruvian Sheartail,4656
shtwoo1,Short-tailed Woodstar,4657
pucwoo1,Purple-collared Woodstar,4658
oashum1,Oasis Hummingbird,4661
chiwoo1,Chilean Woodstar,4665
x00736,Peruvian Sheartail x Chilean Woodstar (hybrid),4666
sltwoo1,Slender-tailed Woodstar,4667
whbwoo6,White-bellied Woodstar,4668
litwoo5,Little Woodstar,4669
gorwoo2,Gorgeted Woodstar,4670
samwoo2,Santa Marta Woodstar,4673
esmwoo2,Esmeraldas Woodstar,4674
ruswoo1,Rufous-shafted Woodstar,4675
chaeto1,Chaetocercus sp.,4679
matwoo1,Magenta-throated Woodstar,4680
putwoo1,Purple-throated Woodstar,4681
woodst1,woodstar sp.,4682
sleshe1,Slender Sheartail,4683
mexshe1,Mexican Sheartail,4684
luchum,Lucifer Hummingbird,4685
beahum1,Beautiful Hummingbird,4686
y01030,Lucifer/Beautiful Hummingbird,4687
rthhum,Ruby-throated Hummingbird,4688
bkchum,Black-chinned Hummingbird,4689
x00946,Lucifer x Black-chinned Hummingbird (hybrid),4690
x00850,Ruby-throated x Black-chinned Hummingbird (hybrid),4691
archil1,Ruby-throated/Black-chinned Hummingbird,4692
bahwoo,Bahama Woodstar,4693
inawoo2,Inagua Woodstar,4694
verhum1,Vervain Hummingbird,4695
beehum1,Bee Hummingbird,4698
annhum,Anna's Hummingbird,4699
x00690,Lucifer x Anna's Hummingbird (hybrid),4700
x00651,Black-chinned x Anna's Hummingbird (hybrid),4701
coshum,Costa's Hummingbird,4702
x00737,Lucifer x Costa's Hummingbird (hybrid),4703
x00384,Black-chinned x Costa's Hummingbird (hybrid),4704
x00618,Anna's x Costa's Hummingbird (hybrid),4705
calypt,Anna's/Costa's Hummingbird,4706
calhum,Calliope Hummingbird,4707
x00768,Black-chinned x Calliope Hummingbird (hybrid),4708
x00619,Anna's x Calliope Hummingbird (hybrid),4709
rufhum,Rufous Hummingbird,4710
x00738,Black-chinned x Rufous Hummingbird (hybrid),4711
x00626,Anna's x Rufous Hummingbird (hybrid),4712
x00852,Calliope x Rufous Hummingbird (hybrid),4713
allhum,Allen's Hummingbird,4714
x00691,Anna's x Allen's Hummingbird (hybrid),4717
x00385,Rufous x Allen's Hummingbird (hybrid),4718
y00001,Rufous/Allen's Hummingbird,4719
brthum,Broad-tailed Hummingbird,4720
x00851,Calliope x Broad-tailed Hummingbird (hybrid),4721
x00386,Rufous x Broad-tailed Hummingbird (hybrid),4722
bumhum,Bumblebee Hummingbird,4723
withum1,Wine-throated Hummingbird,4726
volhum1,Volcano Hummingbird,4729
volhum2,Volcano Hummingbird (Purple-throated),4730
volhum4,Volcano Hummingbird (Heliotrope-throated),4731
volhum3,Volcano Hummingbird (Rose-throated),4732
scihum1,Scintillant Hummingbird,4733
glthum1,Glow-throated Hummingbird,4734
selasp,Selasphorus sp.,4735
x00739,Anna's Hummingbird x Selasphorus sp. (hybrid),4736
dushum1,Dusky Hummingbird,4737
cubeme1,Cuban Emerald,4738
braeme1,Brace's Emerald,4739
braeme2,Brace's Emerald (Brace's),4740
braeme3,Brace's Emerald (Caribbean),4741
hiseme1,Hispaniolan Emerald,4742
pureme1,Puerto Rican Emerald,4743
blhhum1,Blue-headed Hummingbird,4744
brbhum,Broad-billed Hummingbird,4745
brbhum1,Broad-billed Hummingbird (Northern),4746
brbhum3,Broad-billed Hummingbird (Tres Marias Is.),4750
x00676,Black-chinned x Broad-billed Hummingbird (hybrid),4751
x00387,Anna's x Broad-billed Hummingbird (hybrid),4752
brbhum2,Turquoise-crowned Hummingbird,4753
x00388,Broad-billed x Turquoise-crowned Hummingbird (hybrid),4754
y00373,Dusky/Turquoise-crowned Hummingbird,4755
y00374,Broad-billed/Turquoise-crowned Hummingbird,4756
goceme1,Golden-crowned Emerald,4757
cozeme1,Cozumel Emerald,4758
caneme1,Canivet's Emerald,4759
caneme2,Canivet's Emerald (Canivet's),4760
caneme3,Canivet's Emerald (Salvin's),4761
blteme1,Blue-tailed Emerald,4764
chieme1,Chiribiquete Emerald,4771
rebeme1,Red-billed Emerald,4772
glbeme1,Glittering-bellied Emerald,4776
shteme1,Short-tailed Emerald,4781
nateme2,Narrow-tailed Emerald,4784
grteme1,Green-tailed Emerald,4787
copeme1,Coppery Emerald,4788
gareme1,Garden Emerald,4789
weseme1,Western Emerald,4790
chloro2,Riccordia/Cynanthus/Chlorostilbon sp.,4793
whehum,White-eared Hummingbird,4794
xanhum,Xantus's Hummingbird,4798
wetsab1,Wedge-tailed Sabrewing,4799
wetsab2,Wedge-tailed Sabrewing (Curve-winged),4800
wetsab3,Wedge-tailed Sabrewing (Wedge-tailed),4801
lotsab1,Long-tailed Sabrewing,4802
rufsab1,Rufous Sabrewing,4803
vihhum1,Violet-headed Hummingbird,4804
emchum1,Emerald-chinned Hummingbird,4808
anchum1,Antillean Crested Hummingbird,4811
anchum2,Antillean Crested Hummingbird (Lesser Antilles),4812
anchum3,Antillean Crested Hummingbird (St. Vincent),4813
anchum4,Antillean Crested Hummingbird (Barbados),4814
anchum5,Antillean Crested Hummingbird (Grenadines and Grenada),4815
plover3,Green-crowned Plovercrest,4816
plover4,Purple-crowned Plovercrest,4817
samblo1,Santa Marta Blossomcrown,4818
tolblo1,Tolima Blossomcrown,4819
gybsab1,Gray-breasted Sabrewing,4820
gybsab2,Gray-breasted Sabrewing (largipennis),4821
gybsab3,Gray-breasted Sabrewing (obscurus),4822
gybsab4,Outcrop Sabrewing,4823
gybsab5,Diamantina Sabrewing,4824
viosab1,Violet Sabrewing,4825
rubsab1,Rufous-breasted Sabrewing,4828
bubsab1,Buff-breasted Sabrewing,4829
napsab1,Napo Sabrewing,4832
lazsab1,Lazuline Sabrewing,4833
samsab1,Santa Marta Sabrewing,4834
whtsab1,White-tailed Sabrewing,4835
brtplu1,Bronze-tailed Plumeleteer,4836
whvplu1,White-vented Plumeleteer,4840
whvplu2,White-vented Plumeleteer (White-vented),4841
whvplu3,White-vented Plumeleteer (Blue-bellied),4845
whvplu4,White-vented Plumeleteer (Ecuadorian),4846
vicwoo2,Violet-capped Woodnymph,4847
lotwoo2,Long-tailed Woodnymph,4848
crowoo1,Crowned Woodnymph,4849
vicwoo1,Crowned Woodnymph (Violet-crowned Woodnymph),4850
vicwoo3,Crowned Woodnymph (Northern Violet-crowned),4851
vicwoo4,Crowned Woodnymph (Colombian Violet-crowned),4854
grcwoo2,Crowned Woodnymph (Green-crowned Woodnymph),4857
gncwoo1,Crowned Woodnymph (Northern Green-crowned),4858
gncwoo2,Crowned Woodnymph (Emerald-bellied),4862
fotwoo1,Fork-tailed Woodnymph,4863
y01132,Violet-capped/Fork-tailed Woodnymph,4876
snowca1,Snowcap,4877
coheme1,Coppery-headed Emerald,4880
whteme1,White-tailed Emerald,4881
vichum1,Violet-capped Hummingbird,4882
ruchum1,Pirre Hummingbird,4883
